1776565289.3645766,MTR-001,1478.4,60.75,15.75,2124.2,0.851,NORMAL,HEALTHY,0
1776565289.5663126,MTR-001,1490.5,59.74,15.15,2127.0,0.94,NORMAL,HEALTHY,0
1776565289.7682364,MTR-001,1478.5,59.81,15.45,2129.9,0.943,NORMAL,HEALTHY,0
1776565289.9703028,MTR-001,1474.8,60.76,14.51,2132.8,0.936,NORMAL,HEALTHY,0
1776565290.1723206,MTR-001,1480.5,60.12,15.21,2135.7,0.946,NORMAL,HEALTHY,0
1776565290.3745453,MTR-001,1477.4,59.75,15.35,2138.6,0.916,NORMAL,HEALTHY,0
1776565290.5762858,MTR-001,1473.0,60.41,15.46,2141.5,0.927,NORMAL,HEALTHY,0
1776565290.7842276,MTR-001,1460.5,60.68,15.79,2144.5,0.857,NORMAL,HEALTHY,0
1776565290.9862761,MTR-001,1484.6,58.34,15.77,2147.4,0.917,NORMAL,HEALTHY,0
1776565291.188002,MTR-001,1486.7,59.81,15.95,2150.4,0.911,NORMAL,HEALTHY,0
1776565291.3901973,MTR-001,1483.7,60.65,15.45,2153.4,0.949,NORMAL,HEALTHY,0
1776565291.5923269,MTR-001,1488.9,59.59,15.03,2156.4,0.846,NORMAL,HEALTHY,0
1776565291.7938857,MTR-001,1484.0,59.01,15.69,2159.5,0.857,NORMAL,HEALTHY,0
1776565291.9952474,MTR-001,1488.5,59.5,15.69,2162.5,0.89,NORMAL,HEALTHY,0
1776565292.1969273,MTR-001,1486.3,60.25,15.38,2165.6,0.866,NORMAL,HEALTHY,0
1776565292.3987625,MTR-001,1487.5,60.28,15.72,2168.7,0.889,NORMAL,HEALTHY,0
1776565292.6007342,MTR-001,1473.4,61.38,14.39,2171.8,0.848,NORMAL,HEALTHY,0
1776565292.8028958,MTR-001,1471.5,59.5,15.9,2174.9,0.868,NORMAL,HEALTHY,0
1776565293.004948,MTR-001,1477.6,60.63,15.8,2178.0,0.87,NORMAL,HEALTHY,0
1776565293.2072062,MTR-001,1483.0,60.31,14.98,2181.2,0.864,NORMAL,HEALTHY,0
1776565293.4090385,MTR-001,1477.0,60.44,14.84,2184.3,0.909,NORMAL,HEALTHY,0
1776565293.611611,MTR-001,1473.0,59.55,15.45,2187.5,0.908,NORMAL,HEALTHY,0
1776565293.813468,MTR-001,1477.3,59.22,15.56,2190.7,0.924,NORMAL,HEALTHY,0
1776565294.014843,MTR-001,1478.2,58.97,15.32,2193.9,0.899,NORMAL,HEALTHY,0
1776565294.2163587,MTR-001,1492.4,60.17,15.69,2197.2,0.871,NORMAL,HEALTHY,0
1776565294.41799,MTR-001,1494.6,59.77,15.7,2200.4,0.885,NORMAL,HEALTHY,0
1776565294.6198652,MTR-001,1474.7,59.86,15.01,2203.7,0.876,NORMAL,HEALTHY,0
1776565294.8219233,MTR-001,1482.8,60.57,15.39,2207.0,0.891,NORMAL,HEALTHY,0
1776565295.0236406,MTR-001,1483.4,58.64,15.42,2210.3,0.944,NORMAL,HEALTHY,0
1776565295.2253659,MTR-001,1478.8,59.36,15.13,2213.6,0.913,NORMAL,HEALTHY,0
1776565295.4265006,MTR-001,1466.4,59.79,15.18,2216.9,0.847,NORMAL,HEALTHY,0
1776565295.6286957,MTR-001,1476.7,61.4,15.38,2220.3,0.858,NORMAL,HEALTHY,0
1776565295.8310947,MTR-001,1486.3,59.65,15.23,2223.6,0.842,NORMAL,HEALTHY,0
1776565296.032766,MTR-001,1497.6,61.13,15.51,2227.0,0.886,NORMAL,HEALTHY,0
1776565296.234589,MTR-001,1489.2,58.43,15.3,2230.4,0.866,NORMAL,HEALTHY,0
1776565296.436698,MTR-001,1476.7,61.08,15.63,2233.8,0.857,NORMAL,HEALTHY,0
1776565296.6388717,MTR-001,1491.7,58.61,15.74,2237.3,0.84,NORMAL,HEALTHY,0
1776565296.8407395,MTR-001,1490.0,59.43,15.45,2240.7,0.825,NORMAL,HEALTHY,0
1776565297.042568,MTR-001,1476.9,59.57,15.45,2244.2,0.843,NORMAL,HEALTHY,0
1776565297.2442276,MTR-001,1473.7,61.19,15.61,2247.7,0.888,NORMAL,HEALTHY,0
1776565297.445674,MTR-001,1478.9,60.33,15.38,2251.2,0.917,NORMAL,HEALTHY,0
1776565297.6477368,MTR-001,1480.2,60.91,15.52,2254.7,0.923,NORMAL,HEALTHY,0
1776565297.8501449,MTR-001,1479.6,58.98,15.53,2258.2,0.944,NORMAL,HEALTHY,0
1776565298.0516577,MTR-001,1481.2,61.82,14.52,2261.8,0.832,NORMAL,HEALTHY,0
1776565298.2535603,MTR-001,1472.9,59.66,14.91,2265.3,0.86,NORMAL,HEALTHY,0
1776565298.4567204,MTR-001,1491.0,60.52,15.45,2268.9,0.936,NORMAL,HEALTHY,0
1776565298.659502,MTR-001,1481.6,58.79,15.64,2272.5,0.854,NORMAL,HEALTHY,0
1776565298.8617854,MTR-001,1473.7,60.18,15.34,2276.1,0.944,NORMAL,HEALTHY,0
1776565299.0644042,MTR-001,1475.4,59.79,15.19,2279.8,0.843,NORMAL,HEALTHY,0
1776565299.2664402,MTR-001,1483.6,60.62,15.9,2283.4,0.95,NORMAL,HEALTHY,0
1776565299.4683604,MTR-001,1467.7,59.94,15.0,2287.1,0.838,NORMAL,HEALTHY,0
1776565299.6696734,MTR-001,1478.3,61.8,15.31,2290.8,0.841,NORMAL,HEALTHY,0
1776565299.8715563,MTR-001,1488.4,60.79,15.8,2294.5,0.894,NORMAL,HEALTHY,0
1776565300.0731888,MTR-001,1486.7,60.51,15.45,2298.2,0.932,NORMAL,HEALTHY,0
1776565300.2744942,MTR-001,1481.7,60.24,15.71,2301.9,0.877,NORMAL,HEALTHY,0
1776565300.4765198,MTR-001,1484.7,60.67,15.29,2305.7,0.948,NORMAL,HEALTHY,0
1776565300.6783247,MTR-001,1494.1,59.62,14.9,2309.4,0.949,NORMAL,HEALTHY,0
1776565300.8803346,MTR-001,1475.8,61.28,15.19,2313.2,0.891,NORMAL,HEALTHY,0
1776565301.0825891,MTR-001,1468.3,60.1,15.31,2317.0,0.838,NORMAL,HEALTHY,0
1776565301.284573,MTR-001,1483.0,61.68,15.39,2320.8,0.89,NORMAL,HEALTHY,0
1776565301.4864104,MTR-001,1468.9,59.85,15.87,2324.7,0.84,NORMAL,HEALTHY,0
1776565301.6880894,MTR-001,1484.1,60.31,15.57,2328.5,0.892,NORMAL,HEALTHY,0
1776565301.889472,MTR-001,1485.3,61.13,15.06,2332.4,0.834,NORMAL,HEALTHY,0
1776565302.0912716,MTR-001,1473.2,60.66,15.84,2336.3,0.822,NORMAL,HEALTHY,0
1776565302.292945,MTR-001,1474.6,59.86,15.43,2340.2,0.827,NORMAL,HEALTHY,0
1776565302.4950476,MTR-001,1478.7,60.33,16.12,2344.1,0.909,NORMAL,HEALTHY,0
1776565302.696814,MTR-001,1489.0,59.95,15.63,2348.0,0.905,NORMAL,HEALTHY,0
1776565302.8984125,MTR-001,1473.5,60.34,15.65,2352.0,0.851,NORMAL,HEALTHY,0
1776565303.1001406,MTR-001,1477.9,60.54,15.39,2355.9,0.837,NORMAL,HEALTHY,0
1776565303.302207,MTR-001,1480.5,59.34,16.09,2359.9,0.926,NORMAL,HEALTHY,0
1776565303.503996,MTR-001,1481.6,59.07,16.14,2363.9,0.865,NORMAL,HEALTHY,0
1776565303.7054067,MTR-001,1484.9,61.49,16.21,2367.9,0.855,NORMAL,HEALTHY,0
1776565303.907199,MTR-001,1470.7,59.6,15.4,2372.0,0.942,NORMAL,HEALTHY,0
1776565304.1085193,MTR-001,1470.6,60.46,15.73,2376.0,0.832,NORMAL,HEALTHY,0
1776565304.310443,MTR-001,1472.3,60.85,15.88,2380.1,0.941,NORMAL,HEALTHY,0
1776565304.5125787,MTR-001,1470.7,61.08,15.09,2384.2,0.829,NORMAL,HEALTHY,0
1776565304.7147698,MTR-001,1474.5,60.19,15.07,2388.3,0.822,NORMAL,HEALTHY,0
1776565304.9166887,MTR-001,1479.0,60.18,14.54,2392.4,0.932,NORMAL,HEALTHY,0
1776565305.1185408,MTR-001,1475.8,58.34,15.65,2396.5,0.831,NORMAL,HEALTHY,0
1776565305.3203962,MTR-001,1477.9,59.97,15.56,2400.7,0.873,NORMAL,HEALTHY,0
1776565305.5227387,MTR-001,1479.1,60.75,15.83,2404.8,0.832,NORMAL,HEALTHY,0
1776565305.7248516,MTR-001,1481.3,61.6,15.64,2409.0,0.824,NORMAL,HEALTHY,0
1776565305.9265437,MTR-001,1473.5,60.89,15.36,2413.2,0.823,NORMAL,HEALTHY,0
1776565306.128397,MTR-001,1485.7,60.7,15.18,2417.4,0.883,NORMAL,HEALTHY,0
1776565306.3368816,MTR-001,1473.7,60.05,15.64,2421.7,0.909,NORMAL,HEALTHY,0
1776565306.5382435,MTR-001,1471.9,60.04,14.74,2425.9,0.834,NORMAL,HEALTHY,0
1776565306.7401123,MTR-001,1472.4,58.84,15.12,2430.2,0.822,NORMAL,HEALTHY,0
1776565306.9421244,MTR-001,1466.5,58.7,15.22,2434.5,0.906,NORMAL,HEALTHY,0
1776565307.1440737,MTR-001,1489.9,59.98,15.64,2438.8,0.904,NORMAL,HEALTHY,0
1776565307.3455942,MTR-001,1493.7,58.32,16.31,2443.1,0.937,NORMAL,HEALTHY,0
1776565307.5472422,MTR-001,1468.7,59.93,15.52,2447.4,0.906,NORMAL,HEALTHY,0
1776565307.749162,MTR-001,1471.4,58.74,15.53,2451.8,0.95,NORMAL,HEALTHY,0
1776565307.9511907,MTR-001,1472.4,59.9,15.29,2456.1,0.92,NORMAL,HEALTHY,0
1776565308.153583,MTR-001,1471.6,60.0,15.59,2460.5,0.822,NORMAL,HEALTHY,0
1776565308.3558462,MTR-001,1494.9,60.11,14.97,2464.9,0.826,NORMAL,HEALTHY,0
1776565308.5574505,MTR-001,1479.1,60.76,15.87,2469.3,0.941,NORMAL,HEALTHY,0
1776565308.7595782,MTR-001,1493.3,59.81,15.66,2473.8,0.935,NORMAL,HEALTHY,0
1776565308.961657,MTR-001,1486.9,60.21,15.22,2478.2,0.941,NORMAL,HEALTHY,0
1776565309.1630692,MTR-001,1493.0,59.11,15.9,2482.7,0.914,NORMAL,HEALTHY,0
1776565309.3653028,MTR-001,1489.5,58.7,15.06,2487.2,0.833,NORMAL,HEALTHY,0
1776565309.5671172,MTR-001,1483.4,60.21,16.0,2491.7,0.902,NORMAL,HEALTHY,0
1776565309.7693138,MTR-001,1469.4,60.95,15.37,2496.2,0.946,NORMAL,HEALTHY,0
1776565309.9714634,MTR-001,1483.0,61.27,16.09,2500.7,0.884,NORMAL,HEALTHY,0
1776565310.173614,MTR-001,1479.7,60.14,16.15,2505.3,0.913,NORMAL,HEALTHY,0
1776565310.3754733,MTR-001,1479.0,59.77,15.78,2509.8,0.899,NORMAL,HEALTHY,0
1776565310.577086,MTR-001,1468.2,60.13,15.41,2514.4,0.872,NORMAL,HEALTHY,0
1776565310.7783256,MTR-001,1463.5,60.36,15.96,2519.0,0.934,NORMAL,HEALTHY,0
1776565310.9805114,MTR-001,1463.5,60.32,15.77,2523.6,0.949,NORMAL,HEALTHY,0
1776565311.182892,MTR-001,1471.5,61.32,16.1,2528.3,0.934,NORMAL,HEALTHY,0
1776565311.389553,MTR-001,1471.5,59.16,15.25,2532.9,0.918,NORMAL,HEALTHY,0
1776565311.5912976,MTR-001,1477.0,59.66,15.78,2537.6,0.852,NORMAL,HEALTHY,0
1776565311.7935245,MTR-001,1473.7,60.29,15.61,2542.3,0.829,NORMAL,HEALTHY,0
1776565311.9955812,MTR-001,1486.3,58.83,15.91,2547.0,0.866,NORMAL,HEALTHY,0
1776565312.198036,MTR-001,1486.0,59.37,15.23,2551.7,0.923,NORMAL,HEALTHY,0
1776565312.4131403,MTR-001,1474.7,59.77,15.92,2556.4,0.842,NORMAL,HEALTHY,0
1776565312.6150734,MTR-001,1479.9,59.21,16.33,2561.2,0.877,NORMAL,HEALTHY,0
1776565312.8200448,MTR-001,1482.1,60.55,15.22,2565.9,0.852,NORMAL,HEALTHY,0
1776565313.0213969,MTR-001,1484.3,61.19,16.25,2570.7,0.854,NORMAL,HEALTHY,0
1776565313.223403,MTR-001,1477.7,60.64,15.15,2575.5,0.864,NORMAL,HEALTHY,0
1776565313.4254155,MTR-001,1489.4,59.94,15.53,2580.3,0.943,NORMAL,HEALTHY,0
1776565313.6271734,MTR-001,1466.3,59.91,15.62,2585.2,0.827,NORMAL,HEALTHY,0
1776565313.8315468,MTR-001,1472.9,61.53,16.38,2590.0,0.909,NORMAL,HEALTHY,0
1776565314.0337946,MTR-001,1483.9,59.89,15.44,2594.9,0.882,NORMAL,HEALTHY,0
1776565314.2358468,MTR-001,1471.9,60.73,16.16,2599.8,0.858,NORMAL,HEALTHY,0
1776565314.4377396,MTR-001,1487.4,60.69,15.51,2604.7,0.899,NORMAL,HEALTHY,0
1776565314.639933,MTR-001,1491.4,61.43,15.18,2609.6,0.842,NORMAL,HEALTHY,0
1776565314.8418272,MTR-001,1473.6,59.89,16.17,2614.5,0.863,NORMAL,HEALTHY,0
1776565315.0438206,MTR-001,1468.5,60.47,15.5,2619.5,0.883,NORMAL,HEALTHY,0
1776565315.2452283,MTR-001,1465.2,59.96,15.59,2624.4,0.926,NORMAL,HEALTHY,0
1776565315.4471145,MTR-001,1475.0,60.95,15.0,2629.4,0.935,NORMAL,HEALTHY,0
1776565315.6489513,MTR-001,1474.9,58.94,15.76,2629.4,0.885,NORMAL,HEALTHY,0
1776565315.8515165,MTR-001,1466.1,60.0,15.56,2629.4,0.877,NORMAL,HEALTHY,0
1776565316.0534735,MTR-001,1490.8,59.63,15.29,2629.5,0.9,NORMAL,HEALTHY,0
1776565316.255038,MTR-001,1471.0,60.67,15.41,2629.5,0.823,NORMAL,HEALTHY,0
1776565316.4570124,MTR-001,1489.3,60.88,15.49,2629.6,0.877,NORMAL,HEALTHY,0
1776565316.659088,MTR-001,1490.0,60.38,16.05,2629.7,0.872,NORMAL,HEALTHY,0
1776565316.861373,MTR-001,1478.7,61.42,14.97,2629.8,0.849,NORMAL,HEALTHY,0
1776565317.0739717,MTR-001,1488.6,60.66,15.65,2629.9,0.904,NORMAL,HEALTHY,0
1776565317.2756765,MTR-001,1472.1,62.0,15.85,2630.0,0.932,NORMAL,HEALTHY,0
1776565317.4773102,MTR-001,1485.6,60.09,15.66,2630.2,0.872,NORMAL,HEALTHY,0
1776565317.6795104,MTR-001,1494.1,59.51,14.55,2630.3,0.935,NORMAL,HEALTHY,0
1776565317.8814714,MTR-001,1473.5,59.99,15.53,2630.5,0.842,NORMAL,HEALTHY,0
1776565318.0834532,MTR-001,1481.7,60.88,15.89,2630.7,0.877,NORMAL,HEALTHY,0
1776565318.2853436,MTR-001,1472.8,60.03,16.0,2630.9,0.934,NORMAL,HEALTHY,0
1776565318.487259,MTR-001,1497.7,61.64,15.56,2631.2,0.887,NORMAL,HEALTHY,0
1776565318.6894848,MTR-001,1478.2,58.61,15.08,2631.4,0.907,NORMAL,HEALTHY,0
1776565318.8917956,MTR-001,1481.5,59.31,15.56,2631.7,0.838,NORMAL,HEALTHY,0
1776565319.0939803,MTR-001,1475.0,59.7,15.88,2632.0,0.846,NORMAL,HEALTHY,0
1776565319.2958724,MTR-001,1483.2,61.23,16.36,2632.3,0.865,NORMAL,HEALTHY,0
1776565319.4978893,MTR-001,1468.0,60.72,15.6,2632.6,0.836,NORMAL,HEALTHY,0
1776565319.69933,MTR-001,1481.8,60.72,15.92,2632.9,0.825,NORMAL,HEALTHY,0
1776565319.901277,MTR-001,1482.7,59.58,16.17,2633.3,0.852,NORMAL,HEALTHY,0
1776565320.1032207,MTR-001,1474.0,60.42,15.18,2633.6,0.833,NORMAL,HEALTHY,0
1776565320.3047843,MTR-001,1474.9,59.27,15.23,2634.0,0.836,NORMAL,HEALTHY,0
1776565320.5069585,MTR-001,1485.3,60.64,16.04,2634.4,0.93,NORMAL,HEALTHY,0
1776565320.7139833,MTR-001,1464.7,59.17,15.1,2634.8,0.908,NORMAL,HEALTHY,0
1776565320.915747,MTR-001,1475.4,61.11,16.07,2635.3,0.89,NORMAL,HEALTHY,0
1776565321.1178496,MTR-001,1481.5,59.45,15.35,2635.7,0.883,NORMAL,HEALTHY,0
1776565321.3192422,MTR-001,1475.8,60.51,15.85,2636.2,0.9,NORMAL,HEALTHY,0
1776565321.5209315,MTR-001,1493.7,59.72,15.43,2636.7,0.908,NORMAL,HEALTHY,0
1776565321.7226348,MTR-001,1481.5,60.07,16.16,2637.2,0.828,NORMAL,HEALTHY,0
1776565321.9240203,MTR-001,1489.7,61.16,15.84,2637.7,0.915,NORMAL,HEALTHY,0
1776565322.1265013,MTR-001,1491.7,60.92,16.15,2638.2,0.912,NORMAL,HEALTHY,0
1776565322.328087,MTR-001,1470.7,59.11,15.21,2638.8,0.897,NORMAL,HEALTHY,0
1776565322.529501,MTR-001,1472.0,60.33,15.24,2639.3,0.838,NORMAL,HEALTHY,0
1776565322.7311575,MTR-001,1483.6,60.17,15.04,2639.9,0.906,NORMAL,HEALTHY,0
1776565322.932602,MTR-001,1483.5,60.06,15.24,2640.5,0.935,NORMAL,HEALTHY,0
1776565323.1340828,MTR-001,1478.0,59.72,15.3,2641.1,0.845,NORMAL,HEALTHY,0
1776565323.3355644,MTR-001,1505.7,60.3,15.49,2641.8,0.82,NORMAL,HEALTHY,0
1776565323.5374541,MTR-001,1477.4,60.16,15.9,2642.4,0.922,NORMAL,HEALTHY,0
1776565323.739283,MTR-001,1486.5,59.98,15.57,2643.1,0.911,NORMAL,HEALTHY,0
1776565323.9409971,MTR-001,1480.0,60.98,15.44,2643.8,0.872,NORMAL,HEALTHY,0
1776565324.1424365,MTR-001,1476.2,60.94,15.66,2644.5,0.89,NORMAL,HEALTHY,0
1776565324.3444498,MTR-001,1477.8,60.51,14.71,2645.2,0.909,NORMAL,HEALTHY,0
1776565324.546167,MTR-001,1490.0,60.32,15.41,2645.9,0.857,NORMAL,HEALTHY,0
1776565324.7476583,MTR-001,1470.1,60.41,15.48,2646.7,0.886,NORMAL,HEALTHY,0
1776565324.9497087,MTR-001,1460.2,61.56,16.1,2647.4,0.84,NORMAL,HEALTHY,0
1776565325.1514292,MTR-001,1481.8,60.41,15.43,2648.2,0.924,NORMAL,HEALTHY,0
1776565325.353318,MTR-001,1492.0,60.97,15.65,2649.0,0.865,NORMAL,HEALTHY,0
1776565325.5553403,MTR-001,1479.4,59.51,15.6,2649.8,0.912,NORMAL,HEALTHY,0
1776565325.7568803,MTR-001,1502.2,60.41,15.26,2650.7,0.884,NORMAL,HEALTHY,0
1776565325.958771,MTR-001,1470.8,58.98,16.21,2651.5,0.823,NORMAL,HEALTHY,0
1776565326.1609547,MTR-001,1479.8,60.41,15.04,2652.4,0.855,NORMAL,HEALTHY,0
1776565326.3625717,MTR-001,1473.5,60.46,15.42,2653.3,0.843,NORMAL,HEALTHY,0
1776565326.563834,MTR-001,1470.3,60.26,16.2,2654.2,0.843,NORMAL,HEALTHY,0
1776565326.7659779,MTR-001,1477.8,60.17,15.68,2655.1,0.899,NORMAL,HEALTHY,0
1776565326.968063,MTR-001,1490.4,60.8,15.26,2656.0,0.823,NORMAL,HEALTHY,0
1776565327.1699312,MTR-001,1483.6,61.18,15.39,2657.0,0.942,NORMAL,HEALTHY,0
1776565327.371587,MTR-001,1483.9,58.76,16.13,2657.9,0.92,NORMAL,HEALTHY,0
1776565327.578633,MTR-001,1482.0,60.33,15.44,2658.9,0.935,NORMAL,HEALTHY,0
1776565327.780215,MTR-001,1474.7,59.92,15.32,2659.9,0.897,NORMAL,HEALTHY,0
1776565327.9820163,MTR-001,1481.9,61.63,14.84,2660.9,0.841,NORMAL,HEALTHY,0
1776565328.1843202,MTR-001,1463.0,59.5,15.53,2662.0,0.916,NORMAL,HEALTHY,0
1776565328.3857636,MTR-001,1488.1,59.62,15.76,2663.0,0.872,NORMAL,HEALTHY,0
1776565328.5873787,MTR-001,1492.4,59.71,15.84,2664.1,0.866,NORMAL,HEALTHY,0
1776565328.792268,MTR-001,1478.8,60.51,15.79,2665.2,0.94,NORMAL,HEALTHY,0
1776565328.994282,MTR-001,1483.8,59.42,15.96,2666.3,0.856,NORMAL,HEALTHY,0
1776565329.19628,MTR-001,1479.3,60.31,15.27,2667.4,0.884,NORMAL,HEALTHY,0
1776565329.3983493,MTR-001,1485.9,61.04,15.87,2668.5,0.907,NORMAL,HEALTHY,0
1776565329.6004598,MTR-001,1487.5,59.07,15.2,2669.7,0.917,NORMAL,HEALTHY,0
1776565329.8024166,MTR-001,1472.9,60.61,15.58,2670.8,0.835,NORMAL,HEALTHY,0
1776565330.0044508,MTR-001,1483.6,59.44,15.97,2672.0,0.827,NORMAL,HEALTHY,0
1776565330.2062106,MTR-001,1491.4,60.55,15.89,2673.2,0.856,NORMAL,HEALTHY,0
1776565330.4080217,MTR-001,1482.2,59.63,15.12,2674.4,0.898,NORMAL,HEALTHY,0
1776565330.61005,MTR-001,1486.0,60.25,15.06,2675.7,0.907,NORMAL,HEALTHY,0
1776565330.8113995,MTR-001,1481.1,61.93,15.77,2676.9,0.922,NORMAL,HEALTHY,0
1776565331.0130568,MTR-001,1470.6,61.19,15.84,2678.2,0.902,NORMAL,HEALTHY,0
1776565331.2149417,MTR-001,1460.9,60.18,15.42,2679.5,0.893,NORMAL,HEALTHY,0
1776565331.4166305,MTR-001,1475.1,60.86,15.31,2680.8,0.828,NORMAL,HEALTHY,0
1776565331.6183565,MTR-001,1485.9,61.2,15.56,2682.1,0.834,NORMAL,HEALTHY,0
1776565331.8231184,MTR-001,1479.0,59.55,15.71,2683.4,0.904,NORMAL,HEALTHY,0
1776565332.025037,MTR-001,1482.8,60.38,14.96,2684.8,0.88,NORMAL,HEALTHY,0
1776565332.227192,MTR-001,1475.2,61.44,14.78,2686.1,0.932,NORMAL,HEALTHY,0
1776565332.4289052,MTR-001,1475.2,60.28,15.68,2687.5,0.892,NORMAL,HEALTHY,0
1776565332.6306217,MTR-001,1467.6,61.12,15.22,2688.9,0.892,NORMAL,HEALTHY,0
1776565332.8327947,MTR-001,1488.8,59.49,15.84,2690.3,0.897,NORMAL,HEALTHY,0
1776565333.0343413,MTR-001,1471.4,60.89,15.64,2691.8,0.926,NORMAL,HEALTHY,0
1776565333.2358203,MTR-001,1468.9,59.98,15.3,2693.2,0.913,NORMAL,HEALTHY,0
1776565333.4379306,MTR-001,1481.6,59.92,16.36,2694.7,0.887,NORMAL,HEALTHY,0
1776565333.6400552,MTR-001,1472.1,61.14,15.64,2696.2,0.87,NORMAL,HEALTHY,0
1776565333.8419583,MTR-001,1468.9,58.49,15.51,2697.7,0.838,NORMAL,HEALTHY,0
1776565334.0439272,MTR-001,1477.3,58.58,15.61,2699.2,0.826,NORMAL,HEALTHY,0
1776565334.2458525,MTR-001,1469.0,59.72,15.61,2700.7,0.913,NORMAL,HEALTHY,0
1776565334.4476476,MTR-001,1489.9,59.95,15.33,2702.3,0.938,NORMAL,HEALTHY,0
1776565334.649031,MTR-001,1474.5,58.9,15.22,2703.8,0.856,NORMAL,HEALTHY,0
1776565334.850851,MTR-001,1479.7,60.68,15.97,2705.4,0.944,NORMAL,HEALTHY,0
1776565335.053047,MTR-001,1480.2,58.66,15.65,2707.0,0.907,NORMAL,HEALTHY,0
1776565335.2548947,MTR-001,1485.8,59.68,15.25,2708.6,0.851,NORMAL,HEALTHY,0
1776565335.4574254,MTR-001,1479.1,59.45,16.01,2710.3,0.839,NORMAL,HEALTHY,0
1776565335.659355,MTR-001,1483.3,60.28,15.35,2711.9,0.847,NORMAL,HEALTHY,0
1776565335.8611553,MTR-001,1474.0,59.87,15.26,2713.6,0.901,NORMAL,HEALTHY,0
1776565336.0632544,MTR-001,1482.2,60.5,16.43,2715.3,0.877,NORMAL,HEALTHY,0
1776565336.2654111,MTR-001,1466.6,61.08,15.87,2717.0,0.934,NORMAL,HEALTHY,0
1776565336.4673743,MTR-001,1466.6,59.57,15.74,2718.7,0.915,NORMAL,HEALTHY,0
1776565336.6695106,MTR-001,1466.2,60.19,14.8,2720.4,0.907,NORMAL,HEALTHY,0
1776565336.8716493,MTR-001,1469.4,60.46,15.42,2722.2,0.916,NORMAL,HEALTHY,0
1776565337.0734441,MTR-001,1474.9,61.17,14.77,2723.9,0.883,NORMAL,HEALTHY,0
1776565337.2754407,MTR-001,1494.2,59.28,15.55,2725.7,0.83,NORMAL,HEALTHY,0
1776565337.477453,MTR-001,1476.7,59.95,15.6,2727.5,0.868,NORMAL,HEALTHY,0
1776565337.679668,MTR-001,1491.0,60.07,15.61,2729.3,0.837,NORMAL,HEALTHY,0
1776565337.8817499,MTR-001,1489.2,59.92,15.76,2731.2,0.854,NORMAL,HEALTHY,0
1776565338.0841897,MTR-001,1481.0,59.74,15.12,2733.0,0.872,NORMAL,HEALTHY,0
1776565338.2861905,MTR-001,1480.5,60.47,15.27,2734.9,0.888,NORMAL,HEALTHY,0
1776565338.4879043,MTR-001,1477.1,59.88,15.33,2736.8,0.885,NORMAL,HEALTHY,0
1776565338.6898894,MTR-001,1479.9,59.63,15.52,2738.7,0.849,NORMAL,HEALTHY,0
1776565338.8917046,MTR-001,1471.0,58.97,14.63,2740.6,0.895,NORMAL,HEALTHY,0
1776565339.0939536,MTR-001,1482.1,61.49,15.8,2742.5,0.925,NORMAL,HEALTHY,0
1776565339.2961068,MTR-001,1489.4,58.76,15.32,2744.5,0.864,NORMAL,HEALTHY,0
1776565339.4982626,MTR-001,1472.9,61.84,15.51,2746.4,0.916,NORMAL,HEALTHY,0
1776565339.7000396,MTR-001,1488.6,59.96,15.36,2748.4,0.948,NORMAL,HEALTHY,0
1776565339.9023273,MTR-001,1482.9,62.47,15.39,2750.4,0.849,NORMAL,HEALTHY,0
1776565340.104679,MTR-001,1471.3,60.22,15.52,2752.4,0.887,NORMAL,HEALTHY,0
1776565340.3066726,MTR-001,1477.8,60.8,16.04,2754.5,0.927,NORMAL,HEALTHY,0
1776565340.5082464,MTR-001,1482.8,60.86,15.64,2756.5,0.888,NORMAL,HEALTHY,0
1776565340.7103324,MTR-001,1487.2,58.79,15.61,2758.6,0.87,NORMAL,HEALTHY,0
1776565340.9121144,MTR-001,1491.7,60.67,15.23,2760.7,0.839,NORMAL,HEALTHY,0
1776565341.1140678,MTR-001,1472.3,62.62,14.76,2762.8,0.839,NORMAL,HEALTHY,0
1776565341.3165722,MTR-001,1467.5,58.54,15.75,2764.9,0.934,NORMAL,HEALTHY,0
1776565341.5185835,MTR-001,1484.6,58.98,16.13,2767.0,0.899,NORMAL,HEALTHY,0
1776565341.7208247,MTR-001,1482.9,59.27,15.91,2769.2,0.942,NORMAL,HEALTHY,0
1776565341.9282396,MTR-001,1480.9,59.36,15.82,2771.3,0.859,NORMAL,HEALTHY,0
1776565342.1330078,MTR-001,1465.1,60.57,15.24,2773.5,0.905,NORMAL,HEALTHY,0
1776565342.3347983,MTR-001,1476.3,58.64,15.91,2775.7,0.911,NORMAL,HEALTHY,0
1776565342.5369327,MTR-001,1482.3,59.77,15.82,2777.9,0.868,NORMAL,HEALTHY,0
1776565342.7391427,MTR-001,1478.7,58.91,16.17,2780.2,0.95,NORMAL,HEALTHY,0
1776565342.9409535,MTR-001,1487.6,60.25,15.52,2782.4,0.833,NORMAL,HEALTHY,0
1776565343.1429572,MTR-001,1468.1,59.93,14.96,2784.7,0.937,NORMAL,HEALTHY,0
1776565343.345043,MTR-001,1486.6,61.8,15.64,2787.0,0.833,NORMAL,HEALTHY,0
1776565343.5471826,MTR-001,1483.7,60.02,15.69,2789.3,0.874,NORMAL,HEALTHY,0
1776565343.7488983,MTR-001,1476.4,60.96,15.66,2791.6,0.928,NORMAL,HEALTHY,0
